TRADEDATE,AFKS,AFLT,ALRS,APTK,AQUA,ASTR,BANE,BANEP,BELU,BSPB,CBOM,CHMF,CNRU,DATA,DIAS,ENPG,ETLN,EUTR,FEES,FESH,FIXR,FLOT,GAZP,GCHE,GEMC,GMKN,HEAD,HYDR,IRAO,IRKT,IVAT,KCHEP,KMAZ,LENT,LKOH,LSNGP,LSRG,MAGN,MBNK,MDMG,MGNT,MOEX,MRKC,MRKP,MRKU,MRKV,MRKZ,MSNG,MSRS,MTLR,MTLRP,MTSS,MVID,NLMK,NMTP,NVTK,OGKB,OZON,OZPH,PHOR,PIKK,PLZL,POSI,PRMD,RAGR,RASP,RENI,RNFT,ROLO,ROSN,RTGZ,RTKM,RTKMP,RUAL,SBER,SBERP,SELG,SFIN,SGZH,SIBN,SMLT,SNGS,SNGSP,SOFL,SPBE,SVAV,SVCB,T,TATN,TATNP,TGKN,TORSP,TRMK,TRNFP,UGLD,UNAC,UPRO,UWGN,VGSB,VGSBP,VKCO,VSEH,VSMO,VTBR,WUSH,X5,YDEX,YKENP
2018-09-13,8.14,107.1,104.72,5.1,154.0,,2040.0,1735.0,626.0,50.0,4.934,1095.6,,,,,,,0.15735,4.77,,,153.5,1130.0,,11637.0,,0.6188,3.92,59.3,,0.254,64.2,,4659.0,89.75,662.0,49.835,,,4070.0,97.77,0.299,0.2915,0.1725,0.097,0.0683,1.9185,0.684,86.35,101.6,264.5,409.5,169.52,6.79,1092.1,0.338,,,2605.0,350.3,4233.0,,,,101.37,,604.2,2.01,442.4,14700.0,68.5,59.15,22.25,183.5,155.05,9.99,777.0,,323.1,,27.67,36.9,,,471.0,,,796.1,525.8,0.00616,0.332,69.15,155250.0,,0.65,2.623,481.8,0.8,0.75,,,16100.0,0.04048,,,,0.23
2018-09-14,8.29,105.75,105.0,5.1,182.5,,2014.0,1733.0,624.0,50.45,4.957,1087.0,,,,,,,0.1626,4.78,,,152.15,1105.0,,11525.0,,0.6243,3.95,58.3,,0.263,64.8,,4604.0,92.7,639.0,49.03,,,4163.0,97.0,0.3005,0.2915,0.172,0.097,0.0669,2.012,0.693,84.8,101.9,266.0,407.5,170.2,6.725,1087.7,0.3415,,,2649.0,347.8,4145.0,,,,102.3,,591.0,2.02,441.35,14700.0,68.56,59.14,23.36,188.71,159.5,10.0,775.0,,328.7,,27.505,37.5,,,470.0,,,794.0,525.5,0.0058,0.325,69.9,159000.0,,0.662,2.641,512.0,0.8,0.75,,,16140.0,0.04005,,,,0.23
2018-09-17,8.385,106.05,106.25,5.17,170.0,,2012.0,1742.5,644.0,50.15,4.951,1079.2,,,,,,,0.16685,4.62,,,155.46,1110.0,,11540.0,,0.6257,4.0775,57.05,,0.279,65.1,,4631.0,93.5,648.5,49.2,,,4185.0,98.32,0.303,0.289,0.172,0.0967,0.0649,2.065,0.7,88.0,104.1,276.65,407.0,171.34,6.745,1074.1,0.3545,,,2651.0,346.5,4105.0,,,,106.34,,595.0,2.1,441.3,14700.0,69.19,59.12,26.8,188.11,159.12,9.96,756.0,,331.8,,27.645,37.56,,,472.0,,,784.9,525.5,0.00578,0.33,70.25,162400.0,,0.65,2.598,523.0,0.8,0.73,,,16180.0,0.04004,,,,0.234
2018-09-18,8.48,109.15,105.99,5.14,168.0,,2017.0,1756.5,638.0,50.3,4.95,1078.2,,,,,,,0.16475,4.52,,,157.08,1100.0,,11587.0,,0.6153,4.193,55.45,,0.279,67.0,,4685.0,92.6,647.5,49.6,,,4196.0,99.5,0.306,0.291,0.172,0.09865,0.0643,2.073,0.7,89.3,106.85,279.15,414.5,173.36,6.78,1139.8,0.371,,,2650.0,347.6,4110.0,,,,109.0,,594.8,2.08,440.4,14800.0,69.2,59.44,27.64,191.65,163.9,10.0,759.0,,332.2,,27.615,37.3,,,495.0,,,786.8,527.2,0.00578,0.33,70.0,162500.0,,0.651,2.605,516.6,0.8,0.73,,,16340.0,0.04118,,,,0.231
2018-09-19,8.63,111.4,104.35,5.13,165.0,,2030.0,1770.0,630.0,50.0,5.001,1082.4,,,,,,,0.1636,4.51,,,157.39,1100.0,,11651.0,,0.6149,4.12,57.35,,0.279,67.1,,4719.0,94.85,656.0,50.0,,,4258.0,99.5,0.308,0.29,0.1715,0.0997,0.0677,2.05,0.708,99.95,112.9,275.55,406.0,172.34,7.0,1115.3,0.3751,,,2638.0,344.1,4089.0,,,,107.5,,593.6,2.09,437.85,15200.0,69.39,59.48,27.68,193.9,165.41,9.96,760.0,,333.4,,27.555,37.175,,,496.0,,,783.9,539.5,0.00552,0.335,69.85,159550.0,,0.653,2.61,518.4,0.78,0.73,,,16520.0,0.04128,,,,0.23
2018-09-20,8.695,111.0,105.01,5.14,165.0,,2030.0,1760.0,630.0,50.4,5.0,1098.5,,,,,,,0.1647,4.52,,,154.35,1115.0,,11705.0,,0.609,4.0865,59.9,,0.279,66.0,,4701.0,95.0,648.0,51.43,,,4200.0,100.78,0.2995,0.287,0.1725,0.10095,0.0672,2.05,0.701,110.3,115.35,271.65,410.0,174.88,7.09,1135.9,0.367,,,2690.0,343.0,4075.0,,,,107.32,,595.8,2.19,438.7,15000.0,70.24,59.59,28.5,191.16,165.7,10.0,750.0,,334.7,,27.62,37.2,,,498.0,,,783.1,544.2,0.00558,0.34,68.8,158000.0,,0.673,2.74,518.6,0.815,0.795,,,16700.0,0.04111,,,,0.229
2018-09-21,9.01,111.0,106.91,5.15,160.0,,1941.0,1863.5,630.0,49.75,5.095,1115.0,,,,,,,0.1677,4.47,,,158.64,1125.0,,12073.0,,0.6219,4.012,61.25,,0.28,65.1,,4737.5,94.8,648.0,51.975,,,4190.0,100.95,0.295,0.2815,0.1725,0.1002,0.0681,2.0225,0.695,104.6,111.5,276.65,422.0,177.82,7.16,1113.5,0.3613,,,2603.0,348.2,4122.0,,,,107.93,,615.0,2.16,440.4,15000.0,71.6,60.04,29.46,193.44,165.5,10.0,734.6,,335.0,,27.095,38.6,,,499.0,,,795.5,544.9,0.00564,0.344,71.15,160100.0,,0.675,2.77,525.4,0.815,0.795,,,16710.0,0.0422,,,,0.226
2018-09-24,9.05,108.95,107.0,5.22,161.0,,1952.0,1839.0,626.0,50.0,5.087,1072.0,,,,,,,0.16455,4.51,,,159.0,1110.0,,11916.0,,0.6297,4.0705,66.6,,0.28,65.6,,4780.0,94.35,651.0,51.35,,,4141.0,101.0,0.299,0.281,0.175,0.0996,0.0679,1.982,0.693,108.05,114.0,274.75,406.6,176.6,6.975,1111.0,0.3689,,,2573.0,344.9,4060.0,,,,113.8,,601.0,2.13,447.05,15000.0,70.9,59.59,28.42,198.75,169.85,9.9,721.0,,343.4,,27.295,37.43,,,507.0,,,784.1,533.3,0.00554,0.344,69.7,161900.0,,0.686,2.725,500.0,0.85,0.795,,,16670.0,0.04191,,,,0.229
2018-09-25,8.845,106.65,105.8,5.26,161.0,,1966.0,1854.5,614.0,49.85,5.045,1073.2,,,,,,,0.16565,5.4,,,160.84,1160.0,,11957.0,,0.633,4.1295,77.15,,0.28,66.5,,4900.0,93.0,663.5,51.38,,,4185.0,100.39,0.299,0.2795,0.1755,0.0999,0.0676,1.996,0.694,105.6,111.6,274.05,408.4,177.52,6.97,1104.5,0.3702,,,2548.0,346.8,4053.0,,,,116.11,,604.2,2.12,460.0,15000.0,70.9,59.5,27.92,195.55,166.7,9.99,699.0,,348.8,,27.305,37.2,,,498.0,,,818.1,547.0,0.00548,0.33,68.2,164350.0,,0.681,2.697,465.0,0.8,0.75,,,16670.0,0.0416,,,,0.23
2018-09-26,8.655,106.7,105.13,5.23,161.0,,1976.0,1836.0,620.0,49.6,5.026,1064.0,,,,,,,0.1665,5.49,,,159.27,1180.0,,11886.0,,0.6312,4.13,73.75,,0.258,66.4,,4828.5,92.05,681.5,50.485,,,3992.0,100.87,0.294,0.274,0.178,0.09805,0.0674,2.034,0.693,104.2,111.4,269.9,406.3,171.56,6.835,1107.0,0.3753,,,2529.0,347.1,4048.0,,,,116.34,,602.6,2.07,458.5,14600.0,70.5,59.7,28.07,195.79,167.26,9.95,698.6,,356.0,,27.51,37.635,,,499.0,,,813.3,553.2,0.00556,0.339,68.15,164400.0,,0.683,2.612,477.0,0.81,0.71,,,16710.0,0.04118,,,,0.213
2018-09-27,8.68,107.05,106.53,5.15,160.0,,1963.0,1859.0,610.0,49.7,5.016,1091.5,,,,,,,0.16745,5.49,,,161.8,1170.0,,11830.0,,0.6392,4.1785,71.4,,0.235,65.1,,4952.0,93.25,678.0,51.695,,,3840.0,102.99,0.293,0.2805,0.178,0.0988,0.0663,2.043,0.694,100.45,108.65,273.1,410.5,179.0,6.77,1147.5,0.3775,,,2525.0,345.8,4094.0,,,,114.56,,594.6,2.09,478.0,14500.0,70.6,59.5,28.08,204.1,171.2,10.04,661.0,,358.2,,28.145,38.635,,,495.0,,,837.0,563.2,0.0054,0.339,69.9,164550.0,,0.676,2.66,470.0,0.78,0.745,,,16710.0,0.0413,,,,0.21
2018-09-28,8.7,106.55,106.79,5.14,155.0,,1966.0,1879.5,630.0,50.2,5.049,1091.3,,,,,,,0.1661,5.38,,,162.61,1180.0,,11388.0,,0.6206,4.1065,74.05,,0.231,64.4,,5022.0,93.35,676.0,52.185,,,3835.0,97.2,0.2945,0.28,0.1795,0.0982,0.0659,2.098,0.701,105.35,109.35,272.5,409.5,177.9,6.84,1168.2,0.3879,,,2517.0,347.6,4128.0,,,,117.9,,591.2,2.17,493.0,15200.0,69.95,59.03,28.06,203.32,171.05,10.14,712.0,,370.7,,27.425,38.07,,,510.0,,,835.4,575.0,0.0054,0.33,67.7,165750.0,,0.666,2.698,459.0,0.75,0.745,,,16740.0,0.04076,,,,0.22
2018-10-01,9.0,106.2,106.2,5.15,153.0,,1975.0,1882.0,622.0,50.05,5.047,1083.4,,,,,,,0.16185,5.03,,,161.89,1170.0,,11307.0,,0.6102,4.0375,74.25,,0.24,63.6,,5016.0,94.15,671.0,51.115,,,3825.0,97.07,0.294,0.281,0.1765,0.0985,0.0659,2.0735,0.694,103.95,109.2,274.7,406.5,177.22,6.93,1174.8,0.3777,,,2550.0,349.2,4090.0,,,,117.32,,598.2,2.11,494.05,14800.0,69.72,58.9,28.49,204.2,170.9,10.13,720.0,,368.6,,27.8,38.39,,,503.0,,,833.2,576.3,0.00548,0.348,68.05,166600.0,,0.68,2.702,455.0,0.745,0.745,,,16750.0,0.04031,,,,0.216
2018-10-02,9.01,106.4,106.4,5.18,153.0,,1971.0,1895.0,622.0,50.15,5.039,1078.7,,,,,,,0.1657,4.93,,,162.59,1175.0,,11229.0,,0.6124,4.1095,72.05,,0.24,63.7,,4898.5,95.6,674.0,51.2,,,3840.0,96.45,0.302,0.2855,0.178,0.1001,0.0673,2.0665,0.701,105.25,113.5,272.55,405.9,178.5,6.96,1162.7,0.3855,,,2546.0,353.3,4145.0,,,,118.41,,601.8,2.95,491.4,14600.0,70.05,59.35,28.72,199.5,167.85,10.43,706.0,,367.0,,27.55,38.105,,,499.0,,,813.8,571.5,0.0055,0.331,68.0,165500.0,,0.682,2.728,460.2,0.795,0.74,,,16790.0,0.04037,,,,0.22
2018-10-03,8.955,107.1,106.0,5.44,158.0,,1998.0,1921.0,622.0,50.4,5.052,1099.6,,,,,,,0.16725,4.95,,,169.47,1180.0,,11365.0,,0.6255,4.08,72.4,,0.24,64.1,,5035.0,95.7,682.0,53.485,,,3852.0,97.22,0.312,0.2895,0.1805,0.1014,0.0696,2.026,0.708,106.25,114.5,276.3,407.1,184.0,7.005,1200.0,0.3834,,,2623.0,351.4,4180.0,,,,119.1,,604.0,2.64,512.0,14700.0,70.0,59.7,29.0,198.3,166.8,10.1,704.4,,377.6,,27.825,38.12,,,497.0,,,826.3,586.9,0.00564,0.34,67.75,164800.0,,0.727,2.817,470.2,0.795,0.74,,,16780.0,0.04071,,,,0.225
2018-10-04,8.795,106.4,104.0,5.34,158.0,,1984.0,1875.0,626.0,50.5,5.09,1109.1,,,,,,,0.165,4.9,,,168.5,1155.0,,11416.0,,0.621,4.09,69.1,,0.24,64.4,,4990.0,92.6,668.0,52.5,,,3840.0,96.63,0.3085,0.2865,0.18,0.10005,0.068,1.9925,0.704,105.0,112.1,276.5,406.1,182.0,6.995,1197.0,0.3715,,,2657.0,351.8,4170.0,,,,121.01,,599.4,2.34,508.2,14700.0,70.0,59.44,29.01,189.35,161.33,10.07,740.0,,383.8,,27.395,37.305,,,495.0,,,819.6,579.6,0.0056,0.346,67.95,164500.0,,0.708,2.835,471.0,0.79,0.74,,,16720.0,0.0399,,,,0.218
2018-10-05,8.505,104.65,103.2,5.19,152.0,,1971.0,1862.0,602.0,50.4,5.022,1094.2,,,,,,,0.1607,4.8,,,170.5,1125.0,,11292.0,,0.6218,4.0205,67.9,,0.24,64.1,,4987.0,93.0,672.0,51.8,,,3830.0,96.02,0.313,0.282,0.1785,0.10005,0.066,1.982,0.705,105.3,110.9,275.1,402.7,178.1,6.99,1183.3,0.365,,,2630.0,344.6,4150.0,,,,124.98,,597.0,2.36,503.0,14600.0,69.9,59.15,27.99,187.2,162.5,10.43,714.2,,385.5,,27.275,37.2,,,496.0,,,810.1,577.6,0.00552,0.34,67.0,165000.0,,0.701,2.764,460.0,0.805,0.77,,,16700.0,0.03958,,,,0.217
2018-10-08,8.38,102.65,104.0,5.14,153.5,,1966.0,1856.0,608.0,50.75,5.002,1089.9,,,,,,,0.16,4.84,,,171.81,1095.0,,11321.0,,0.625,3.97,62.25,,0.236,62.9,,4966.0,92.3,673.5,50.73,,,3771.0,95.32,0.306,0.285,0.176,0.1003,0.0666,2.023,0.707,105.45,110.7,269.9,401.8,178.42,6.455,1180.0,0.374,,,2615.0,348.1,4152.0,,,,123.11,,600.0,2.37,479.45,14900.0,70.24,59.04,28.0,191.85,165.5,10.12,700.2,,384.9,,27.47,37.75,,,492.0,,,821.4,589.9,0.0054,0.328,66.95,165500.0,,0.692,2.777,457.0,0.8,0.765,,,16690.0,0.03921,,,,0.217
2018-10-09,8.38,102.1,104.68,5.1,153.5,,1967.0,1859.5,608.0,50.6,5.04,1103.2,,,,,,,0.15825,5.2,,,172.11,1105.0,,11403.0,,0.625,3.9255,65.5,,0.243,63.4,,4971.5,92.85,672.0,49.7,,,3582.0,93.56,0.302,0.286,0.177,0.09975,0.0664,1.9895,0.702,105.45,111.05,264.0,401.5,180.4,6.82,1145.0,0.3785,,,2555.0,347.6,4140.0,,,,121.3,,596.0,2.41,473.1,14700.0,70.28,59.69,27.96,191.25,166.51,10.15,692.4,,395.4,,27.215,37.7,,,495.0,,,823.9,588.3,0.00542,0.33,67.1,169100.0,,0.701,2.806,460.2,0.785,0.74,,,16700.0,0.0384,,,,0.217
2018-10-10,8.2,102.15,104.1,5.07,150.0,,1947.0,1836.0,600.0,50.9,5.079,1092.8,,,,,,,0.15175,5.2,,,166.2,1085.0,,11376.0,,0.607,3.992,66.95,,0.243,63.1,,4901.5,92.45,666.5,47.965,,,3490.0,93.02,0.3015,0.285,0.1765,0.09945,0.0676,1.913,0.699,102.6,108.5,263.5,398.9,176.34,6.555,1170.0,0.3682,,,2493.0,349.3,4110.0,,,,122.52,,595.8,2.31,468.75,14700.0,69.95,59.5,28.0,189.89,164.43,10.0,726.0,,390.8,,26.97,37.89,,,488.0,,,823.8,578.0,0.0054,0.33,66.8,171500.0,,0.702,2.797,460.0,0.74,0.72,,,16660.0,0.03813,,,,0.215
2018-10-11,8.13,100.9,101.0,4.99,150.0,,2004.0,1750.0,610.0,50.45,5.02,1065.0,,,,,,,0.15045,5.02,,,161.92,1065.0,,11253.0,,0.5882,3.958,63.2,,0.23,60.0,,4804.0,90.35,650.5,48.16,,,3440.0,92.42,0.303,0.28,0.1745,0.098,0.0662,1.918,0.691,99.1,104.9,262.4,389.7,167.1,6.305,1126.0,0.3522,,,2443.0,350.2,4222.0,,,,120.0,,595.2,2.25,462.55,14400.0,70.12,59.42,27.21,185.27,162.1,10.1,724.8,,377.7,,26.875,37.105,,,482.0,,,778.3,560.2,0.0053,0.34,64.85,171200.0,,0.694,2.782,451.2,0.755,0.72,,,16000.0,0.0377,,,,0.218
2018-10-12,8.195,102.0,97.0,5.02,150.0,,1981.0,1813.5,610.0,50.5,5.045,1057.0,,,,,,,0.15495,5.08,,,167.0,1080.0,,11170.0,,0.589,3.884,62.0,,0.23,61.7,,4806.0,91.5,660.5,49.065,,,3490.0,93.45,0.2995,0.2815,0.1755,0.0998,0.0666,1.925,0.69,102.2,107.8,266.5,399.9,168.26,6.435,1163.0,0.3585,,,2463.0,348.4,4240.0,,,,122.24,,595.2,2.28,465.1,14400.0,70.5,59.7,28.69,191.85,166.75,10.0,735.0,,386.5,,27.12,37.495,,,470.0,,,790.0,565.0,0.00534,0.34,65.35,170900.0,,0.7,2.809,449.0,0.755,0.68,,,15950.0,0.03795,,,,0.23
2018-10-15,8.42,100.15,97.51,5.02,150.0,,1970.0,1810.0,610.0,50.8,5.026,1030.0,,,,,,,0.15405,5.11,,,164.0,1085.0,,11088.0,,0.5906,3.8555,61.1,,0.218,60.0,,4747.0,91.55,670.5,47.935,,,3560.0,92.73,0.299,0.2805,0.174,0.1006,0.0659,1.9405,0.692,103.25,107.55,269.65,394.6,165.0,6.5,1168.0,0.3551,,,2457.0,346.9,4204.0,,,,124.35,,572.0,2.3,462.05,14400.0,70.2,59.8,28.31,190.92,165.42,9.91,721.6,,394.2,,27.105,37.24,,,469.0,,,789.7,562.0,0.00536,0.34,64.75,170800.0,,0.711,2.76,448.6,0.755,0.685,,,15910.0,0.03849,,,,0.235
2018-10-16,8.325,99.0,100.0,4.98,150.0,,1969.0,1815.0,610.0,50.7,5.027,1044.0,,,,,,,0.1558,5.14,,,165.99,1090.0,,11264.0,,0.5816,3.9795,60.2,,0.213,58.6,,4795.0,92.05,676.0,48.32,,,3540.0,91.5,0.3025,0.2815,0.1745,0.1018,0.0666,1.933,0.699,103.85,108.6,272.4,393.7,167.86,6.5,1154.6,0.3579,,,2473.0,343.3,4316.0,,,,126.38,,560.6,2.29,468.7,14400.0,70.56,59.95,28.51,196.05,168.69,10.0,721.0,,395.6,,27.18,37.3,,,466.0,,,786.4,555.0,0.00538,0.34,65.2,170800.0,,0.74,2.769,435.2,0.78,0.715,,,16010.0,0.0384,,,,0.235
2018-10-17,8.285,98.0,101.43,4.98,150.0,,1967.0,1837.5,610.0,50.7,5.08,1073.0,,,,,,,0.155,5.19,,,164.56,1085.0,,11430.0,,0.5764,4.0735,59.8,,0.213,58.2,,4773.0,92.25,672.0,48.215,,,3581.0,91.5,0.3025,0.281,0.1735,0.1031,0.0664,1.951,0.698,102.55,107.85,271.05,395.8,171.3,6.575,1117.4,0.3556,,,2446.0,349.0,4350.0,,,,124.67,,566.4,2.33,467.85,14800.0,70.99,60.29,28.55,194.05,165.91,10.0,718.0,,383.7,,27.175,37.5,,,460.0,,,790.5,550.0,0.00536,0.34,64.75,170900.0,,0.925,2.8,457.2,0.78,0.71,,,15950.0,0.03846,,,,0.235
2018-10-18,8.255,96.0,99.3,5.0,150.0,,1968.0,1844.0,608.0,49.5,5.043,1054.8,,,,,,,0.1535,5.18,,,160.18,1080.0,,11360.0,,0.5784,3.9975,63.55,,0.219,60.5,,4694.5,91.95,680.0,48.0,,,3588.0,92.53,0.3,0.287,0.1745,0.10355,0.0669,1.9795,0.696,100.5,105.8,269.0,396.8,166.0,6.42,1103.5,0.354,,,2449.0,349.5,4314.0,,,,123.0,,565.6,2.36,466.6,14500.0,71.32,60.3,28.75,191.0,163.35,9.9,716.6,,372.0,,27.28,37.5,,,460.0,,,779.0,550.0,0.00538,0.335,62.8,171400.0,,0.875,2.795,452.2,0.74,0.71,,,15930.0,0.03793,,,,0.225
2018-10-19,8.175,95.5,99.28,5.0,150.0,,1950.0,1840.0,626.0,47.9,4.99,1049.3,,,,,,,0.154,5.07,,,161.32,1080.0,,11378.0,,0.5609,3.886,61.1,,0.21,59.5,,4693.0,91.0,666.0,47.955,,,3580.0,90.58,0.2995,0.2855,0.1725,0.10295,0.0665,1.9655,0.696,100.0,104.5,270.4,391.8,160.4,6.285,1083.6,0.3461,,,2436.0,347.3,4300.0,,,,120.1,,550.4,2.26,467.0,14500.0,71.5,60.34,28.66,183.8,159.99,9.77,703.0,,366.0,,27.4,37.3,,,461.0,,,776.0,549.6,0.0054,0.324,62.0,171000.0,,0.853,2.78,418.6,0.74,0.71,,,15940.0,0.03689,,,,0.225
2018-10-22,8.085,92.4,96.6,4.99,149.0,,1948.0,1844.0,608.0,48.1,4.991,1054.5,,,,,,,0.153,5.08,,,155.7,1070.0,,11291.0,,0.5601,3.87,59.8,,0.215,59.4,,4673.5,90.0,653.0,46.6,,,3487.0,88.8,0.298,0.285,0.1715,0.1021,0.0655,1.931,0.693,97.45,102.95,264.6,390.1,158.5,6.315,1051.1,0.3412,,,2418.0,350.8,4213.0,,,,120.0,,577.8,2.29,465.3,14800.0,70.0,59.54,28.4,180.7,156.6,9.9,717.4,,367.3,,27.03,35.945,,,452.0,,,776.9,551.0,0.00534,0.31,62.4,171000.0,,0.762,2.746,429.6,0.75,0.685,,,15910.0,0.03614,,,,0.224
2018-10-23,7.95,92.3,95.23,4.84,145.0,,1940.0,1815.5,604.0,48.35,4.945,1018.9,,,,,,,0.15,5.19,,,153.61,1070.0,,11061.0,,0.5537,3.73,58.75,,0.215,56.1,,4770.0,90.0,649.5,46.305,,,3465.0,88.46,0.296,0.281,0.171,0.10005,0.067,1.89,0.69,95.4,101.85,262.2,385.8,158.2,6.18,1084.0,0.3404,,,2441.0,353.4,4239.0,,,,120.1,,577.0,2.29,455.0,14700.0,69.79,59.04,28.05,181.0,158.69,9.8,707.8,,365.1,,26.735,36.11,,,463.0,,,765.5,555.9,0.00532,0.314,62.4,170700.0,,0.772,2.706,427.6,0.75,0.68,,,15760.0,0.0362,,,,0.22
2018-10-24,7.985,92.9,95.72,4.84,150.0,,1948.0,1840.0,602.0,48.85,5.017,1009.1,,,,,,,0.1545,5.09,,,154.7,1085.0,,11025.0,,0.5371,3.73,59.95,,0.21,56.9,,4995.0,90.15,653.0,46.805,,,3461.0,87.75,0.302,0.2825,0.17,0.102,0.0645,1.97,0.684,94.2,98.75,262.15,394.8,156.7,6.195,1039.0,0.3416,,,2426.0,354.6,4165.0,,,,120.05,,560.4,2.36,463.5,14900.0,70.0,59.55,28.35,188.01,163.19,9.8,676.6,,379.0,,26.59,36.3,,,461.0,,,776.6,550.1,0.00532,0.31,62.1,170900.0,,0.835,2.733,425.6,0.75,0.68,,,15800.0,0.03685,,,,0.219
2018-10-25,7.875,91.85,98.11,4.79,141.0,,1909.0,1832.5,600.0,48.6,4.998,1015.5,,,,,,,0.15105,5.09,,,155.65,1085.0,,10902.0,,0.532,3.685,58.05,,0.214,57.8,,4943.0,89.1,647.5,46.82,,,3515.0,87.27,0.298,0.2815,0.1695,0.101,0.062,1.942,0.682,92.5,96.55,261.5,390.3,161.0,6.205,1051.0,0.3369,,,2412.0,347.9,4180.0,,,,120.56,,550.0,2.42,458.4,14900.0,70.0,59.34,28.5,186.71,160.8,10.0,650.2,,372.1,,26.51,35.97,,,459.0,,,776.5,548.5,0.00534,0.315,61.6,170500.0,,0.81,2.741,423.0,0.75,0.66,,,15800.0,0.03635,,,,0.215
2018-10-26,7.65,91.6,94.6,4.57,149.0,,1917.0,1816.5,598.0,49.3,4.95,994.5,,,,,,,0.149,5.0,,,152.5,1070.0,,10650.0,,0.5345,3.72,58.85,,0.214,57.1,,4888.5,87.85,633.5,46.87,,,3461.0,83.5,0.2845,0.2795,0.17,0.1,0.0618,1.9115,0.683,89.4,94.5,258.3,408.0,158.72,6.15,1036.4,0.3361,,,2391.0,346.6,4137.0,,,,120.67,,550.4,2.39,453.3,14500.0,69.77,59.5,28.25,181.0,156.24,9.85,640.0,,369.8,,26.38,36.14,,,452.0,,,762.1,532.2,0.00534,0.315,61.3,171850.0,,0.789,2.759,423.0,0.72,0.63,,,15700.0,0.03574,,,,0.21
2018-10-29,7.87,94.05,96.5,4.56,149.0,,1917.0,1825.0,598.0,50.1,4.965,1001.4,,,,,,,0.152,5.0,,,152.52,1070.0,,10679.0,,0.5465,3.827,57.0,,0.214,57.6,,4872.5,89.7,635.5,46.585,,,3541.0,83.2,0.2845,0.285,0.1725,0.10045,0.0629,1.93,0.689,92.1,96.45,258.9,399.7,159.84,6.19,1067.5,0.3439,,,2424.0,340.5,4200.0,,,,119.65,,565.0,2.35,458.5,14500.0,69.2,59.26,28.79,185.59,161.3,9.85,640.0,,373.3,,26.475,36.525,,,450.0,,,762.9,527.0,0.00532,0.31,61.55,171000.0,,0.796,2.828,434.0,0.78,0.7,,,15670.0,0.0364,,,,0.217
2018-10-30,7.785,98.25,97.01,4.53,149.5,,1917.0,1825.0,598.0,50.15,4.941,996.8,,,,,,,0.153,4.95,,,151.3,1060.0,,10702.0,,0.5454,3.9215,57.65,,0.213,56.5,,4778.5,89.45,630.0,47.085,,,3606.0,86.73,0.283,0.2855,0.1705,0.10045,0.0625,1.924,0.694,91.35,96.9,257.0,419.0,158.02,6.17,1031.5,0.3464,,,2390.0,348.9,4099.0,,,,119.87,,555.4,2.35,453.7,14600.0,69.7,59.29,28.36,184.78,161.2,9.85,617.0,,378.5,,26.11,36.605,,,447.0,,,754.9,517.0,0.00536,0.311,62.05,170900.0,,0.808,2.799,430.8,0.835,0.725,,,15650.0,0.0366,,,,0.222
2018-10-31,7.8,97.25,99.9,4.61,149.5,,1925.0,1815.0,600.0,49.6,5.028,1030.0,,,,,,,0.15295,4.99,,,155.47,1070.0,,11000.0,,0.5498,3.982,58.2,,0.219,57.1,,4945.0,96.25,629.5,47.945,,,3590.0,87.9,0.284,0.269,0.171,0.09995,0.0625,1.9285,0.7,92.1,98.1,257.6,398.5,160.42,6.135,1049.8,0.3475,,,2470.0,352.3,4152.0,,,,119.98,,560.2,2.36,460.45,14500.0,70.0,59.48,28.5,189.8,163.3,9.75,603.8,,385.0,,26.57,38.135,,,447.0,,,784.4,526.0,0.00536,0.31,61.1,170900.0,,0.809,2.708,435.6,0.835,0.725,,,15690.0,0.03658,,,,0.227
2018-11-01,7.999,96.88,100.7,4.64,149.5,,1923.0,1839.0,600.0,50.14,5.02,1026.0,,,,,,,0.1528,5.055,,,153.5,1070.0,,11250.0,,0.5549,3.9985,61.4,,0.21,57.5,,4937.0,95.4,630.8,47.43,,,3640.0,88.6,0.2838,0.266,0.1708,0.09965,0.0618,1.907,0.695,91.25,97.2,258.25,401.7,159.06,6.15,1082.1,0.343,,,2480.0,353.7,4148.5,,,,121.0,,556.8,2.34,460.0,14700.0,70.3,59.8,28.25,188.67,163.23,9.71,600.4,,386.5,,26.5,38.6,,,450.5,,,779.0,526.0,0.00546,0.31,61.4,171900.0,,0.823,2.705,428.6,0.78,0.725,,,15680.0,0.0362,,,,0.227
2018-11-02,8.13,101.78,101.6,4.61,147.0,,1922.0,1836.5,600.0,50.2,5.061,1040.5,,,,,,,0.1526,5.11,,,153.71,1076.0,,11470.0,,0.5515,3.9445,60.6,,0.218,58.0,,4980.0,96.02,632.0,47.5,,,3660.0,88.46,0.2876,0.2645,0.1708,0.1002,0.0605,1.89,0.6985,91.15,98.3,262.2,407.0,157.94,6.185,1080.4,0.3421,,,2509.0,353.2,4185.0,,,,120.0,,556.2,2.325,459.6,14700.0,70.9,60.05,28.245,192.6,165.67,9.7,604.0,,387.0,,26.685,38.46,,,447.0,,,792.7,527.0,0.00536,0.312,62.2,172000.0,,0.827,2.82,444.4,0.78,0.725,,,15660.0,0.03613,,,,0.227
